100440	260	4.0	0
100441	4370	4.0	0
100441	2528	4.5	0
100441	1129	4.5	0
100441	2916	3.5	0
100441	8644	4.5	0
100441	3702	3.5	0
100441	1127	4.0	0
100441	3527	4.5	0
100441	3703	4.5	0
100441	924	4.0	0
100441	1748	4.0	0
100441	2288	4.0	0
100441	2571	5.0	0
100441	44191	4.5	0
100441	4902	4.0	0
100441	3300	4.0	0
100441	1610	4.5	0
100441	1240	4.0	0
100441	7445	4.5	0
100441	4963	3.5	0
100441	1265	5.0	0
100441	2716	4.5	0
100441	5903	5.0	0
100441	1968	4.0	0
100441	5418	4.5	0
100441	40815	4.5	0
100441	1261	3.5	0
100441	51662	4.0	0
100441	1278	4.5	0
100441	7493	4.0	0
100441	2501	4.0	0
100441	3507	4.5	0
100441	1704	4.5	0
100441	30707	4.0	0
100441	6377	5.0	0
100441	1200	4.5	0
100441	2762	4.0	0
100441	2918	4.5	0
100441	1214	4.0	0
100441	1242	4.0	0
100441	1197	4.0	0
100441	5782	3.5	0
100441	1136	3.5	0
100441	5952	4.0	0
100441	4993	4.0	0
100441	8961	5.0	0
100441	49530	4.5	0
100441	1196	4.0	0
100441	7153	4.5	0
100441	296	4.0	0
100441	1193	4.5	0
100441	33794	5.0	0
100441	1203	4.5	0
100441	1924	2.5	0
100441	8640	4.5	0
100441	45722	5.0	0
100441	3081	3.5	0
100441	2291	3.5	0
100441	4239	3.5	0
100441	6539	5.0	0
100441	8970	4.0	0
100441	53125	5.0	0
100441	52245	2.5	0
100441	6502	4.5	0
100441	6333	4.5	0
100441	45499	4.0	0
100441	3793	4.5	0
100441	34405	5.0	0
100441	1204	4.5	0
100441	33162	4.0	0
100441	48738	4.0	0
100441	48394	4.0	0
100441	5110	4.5	0
100441	8827	5.0	0
100441	318	4.5	0
100441	333	4.0	0
100441	1215	4.5	0
100441	1220	4.0	0
100441	4489	4.5	0
100441	2011	4.0	0
100455	750	3.5	0
100455	1923	3.5	0
100455	208	3.5	0
100455	165	2.0	0
100455	1580	4.0	0
100455	1721	1.5	0
100455	608	4.5	0
100455	32	4.0	0
100455	858	5.0	0
100469	1721	1.0	0
100469	102407	3.5	0
100469	139385	1.0	0
100469	69951	2.0	0
100469	8981	5.0	0
100469	118696	5.0	0
100469	253	4.0	0
100469	6539	3.0	0
100469	73017	4.5	0
100469	6874	2.0	0
100469	7438	2.0	0
100469	5952	4.0	0
100469	116799	4.0	0
100469	139747	3.0	0
100469	1572	2.0	0
100469	300	4.0	0
100469	501	1.0	0
100469	115713	3.0	0
100469	143385	3.5	0
100469	1237	4.0	0
100469	39869	2.0	0
100469	1230	4.0	0
100469	1080	4.0	0
100469	56757	4.0	0
100469	1298	1.0	0
100469	1527	4.0	0
100469	119145	4.0	0
100469	87304	4.0	0
100469	40148	2.0	0
100469	5959	1.0	0
100469	6301	1.0	0
100469	48516	3.0	0
100469	8950	3.5	0
100469	6197	3.5	0
100469	347	4.5	0
100469	128838	2.0	0
100469	4914	2.0	0
100469	122886	3.0	0
100469	5378	4.0	0
100469	33493	4.0	0
100469	2628	3.0	0
100469	138036	3.5	0
100469	33880	4.0	0
100469	54190	1.0	0
100469	6807	4.0	0
100469	86880	3.0	0
100469	45722	3.0	0
100469	48082	4.0	0
100469	18	5.0	0
100469	106489	5.0	0
100469	86320	5.0	0
100469	113573	3.0	0
100469	52319	4.0	0
100469	6016	3.0	0
100469	44974	1.0	0
100469	53519	5.0	0
100469	88129	2.0	0
100469	4546	1.0	0
100469	38097	2.5	0
100469	33794	3.0	0
100469	8784	5.0	0
100469	101088	4.0	0
100469	84952	4.0	0
100469	7981	1.0	0
100469	4235	3.0	0
100469	3362	4.0	0
100469	96829	2.0	0
100469	76091	4.0	0
100469	112552	2.5	0
100469	111384	5.0	0
100469	8798	3.0	0
100469	55247	4.0	0
100469	64716	3.0	0
100469	87270	4.0	0
100469	3911	1.0	0
100469	135885	0.5	0
100469	72998	2.0	0
100469	98809	5.0	0
100469	6867	3.0	0
100469	1466	2.0	0
100472	597	2.5	0
100472	1367	3.0	0
100472	1369	2.0	0
100472	1365	3.5	0
100472	1	3.0	0
100472	376	3.0	0
100472	805	0.5	0
100472	2100	3.0	0
100472	1909	4.5	0
100472	1358	0.5	0
100472	543	0.5	0
100472	432	0.5	0
100472	2395	0.5	0
100472	552	3.0	0
100472	5	5.0	0
100472	196	0.5	0
100472	1320	4.5	0
100472	1376	4.0	0
100478	1307	4.0	0
100478	2245	4.0	0
100478	2064	4.0	0
100478	1246	4.0	0
100478	933	4.0	0
100478	2080	4.0	0
100478	1291	4.0	0
100478	982	3.0	0
100478	5060	4.0	0
100478	1084	4.0	0
100478	2243	4.0	0
100478	2014	4.0	0
100478	475	4.0	0
100478	2302	4.0	0
100478	2186	5.0	0
100478	1288	4.0	0
100478	1097	5.0	0
100478	588	4.0	0
100478	307	4.0	0
100478	280	4.0	0
100478	211	4.0	0
100478	293	4.0	0
100478	247	4.0	0
100478	1394	4.0	0
100478	538	4.0	0
100478	319	4.0	0
100478	1266	5.0	0
100478	2268	4.0	0
100478	1660	4.0	0
100478	1220	3.0	0
100478	1292	4.0	0
100478	1242	4.0	0
100478	1120	4.0	0
100478	1036	4.0	0
100478	949	4.0	0
100478	1296	4.0	0
100478	1258	4.0	0
100478	1171	4.0	0
100478	595	4.0	0
100478	1954	4.0	0
100478	1672	5.0	0
100478	1228	4.0	0
100478	971	4.0	0
100478	728	4.0	0
100478	1673	4.0	0
100478	235	3.0	0
100478	1222	4.0	0
100478	194	4.0	0
100478	1639	4.0	0
100478	1278	4.0	0
100478	954	4.0	0
100478	47	4.0	0
100478	1270	4.0	0
100478	1136	4.0	0
100478	461	4.0	0
100478	1357	4.0	0
100478	508	4.0	0
100478	337	4.0	0
100478	2012	3.0	0
100478	1103	4.0	0
100478	1080	4.0	0
100478	2081	3.0	0
100478	2070	3.0	0
100478	2000	4.0	0
100478	1235	3.0	0
100478	1176	3.0	0
100478	1094	4.0	0
100478	477	4.0	0
100478	2303	4.0	0
100478	1208	4.0	0
100478	929	4.0	0
100478	555	2.0	0
100478	373	5.0	0
100478	125	4.0	0
100478	110	4.0	0
100478	6	4.0	0
100478	1466	4.0	0
100478	1285	4.0	0
100478	322	4.0	0
100478	265	4.0	0
100522	1438	3.0	0
100522	2160	3.0	0
100522	2470	3.0	0
100522	2617	3.0	0
100522	2881	3.0	0
100522	2985	2.0	0
100522	3039	4.0	0
100522	3363	3.0	0
100522	3421	3.0	0
100522	3527	4.0	0
100522	3555	4.0	0
100522	3698	3.0	0
100522	4022	4.0	0
100522	4262	2.0	0
100522	8636	4.0	0
100522	8949	2.0	0
100522	50872	3.0	0
100522	70286	4.0	0
100522	79132	3.0	0
100522	62	2.0	0
100522	141	2.0	0
100522	288	0.5	0
100522	356	4.0	0
100522	380	3.0	0
100522	410	2.0	0
100522	480	5.0	0
100522	1079	2.0	0
100522	1206	0.5	0
100522	2628	3.5	0
100522	1339	3.0	0
100522	1293	4.0	0
100522	585	2.0	0
100522	256	3.0	0
100522	3033	4.0	0
100522	2407	4.0	0
100522	1276	4.0	0
100522	1092	3.0	0
100522	785	1.0	0
100522	783	4.0	0
100522	376	4.0	0
100522	168	3.0	0
100522	3101	4.0	0
100522	2100	4.0	0
100522	1876	3.0	0
100546	132	3.0	0
100546	288	5.0	0
100546	50	4.0	0
100546	457	4.0	0
100546	208	4.0	0
100546	1254	5.0	0
100546	1161	4.0	0
100546	116	5.0	0
100546	153	4.0	0
100546	296	5.0	0
100546	592	4.0	0
100569	73017	3.5	0
100569	7361	3.5	0
100569	4993	3.5	0
100569	2329	2.5	0
100569	2959	4.0	0
100569	4973	3.5	0
100569	58559	4.5	0
100569	527	4.0	0
100569	50	4.0	0
100569	318	4.5	0
100569	71876	3.5	0
100569	65514	3.5	0
100569	86882	4.0	0
100569	84152	3.0	0
100569	48877	1.5	0
100569	88125	4.0	0
100569	74789	3.5	0
100569	69757	4.0	0
100569	2803	2.5	0
100569	3409	3.0	0
100603	902	2.5	0
100603	4700	4.0	0
100603	7153	4.0	0
100603	68358	4.5	0
100603	1291	4.5	0
100603	56587	3.0	0
100603	91535	4.5	0
100603	951	4.0	0
100603	932	4.5	0
100603	2803	4.0	0
100603	103339	4.0	0
100603	2087	5.0	0
100603	590	2.0	0
100603	3256	4.5	0
100603	955	4.5	0
100603	2078	4.5	0
100603	135569	4.5	0
100603	911	5.0	0
100603	1028	5.0	0
100603	898	4.5	0
100603	99112	4.5	0
100603	8665	4.5	0
100603	79185	4.5	0
100603	8808	4.0	0
100603	916	5.0	0
100603	588	4.5	0
100603	54286	4.5	0
100603	2268	5.0	0
100603	595	4.5	0
100603	4014	2.5	0
100603	364	4.5	0
100603	3916	4.0	0
100603	59784	2.5	0
100603	5299	4.0	0
100603	79091	3.5	0
100603	349	4.5	0
100603	161	4.0	0
100603	6378	4.5	0
100603	4963	4.5	0
100603	539	4.5	0
100603	110102	4.0	0
100603	91630	4.5	0
100603	5418	4.5	0
100603	7	4.5	0
100603	915	4.5	0
100603	933	4.5	0
100603	908	4.0	0
100603	8972	5.0	0
100603	1198	4.5	0
100603	4025	4.5	0
100603	1907	4.0	0
100603	45208	4.5	0
100603	457	5.0	0
100603	339	5.0	0
100603	5952	4.0	0
100603	1210	4.0	0
100603	260	4.0	0
100603	1196	4.0	0
100615	2571	5.0	0
100615	2396	5.0	0
100615	2865	4.0	0
100615	2833	4.0	0
100615	2714	3.0	0
100615	2712	4.0	0
100615	2710	4.0	0
100615	2706	4.0	0
100650	41	4.0	0
100650	290	5.0	0
100650	235	4.0	0
100650	348	5.0	0
100650	232	5.0	0
100650	345	4.0	0
100650	272	5.0	0
100650	58	5.0	0
100650	608	5.0	0
100650	52	4.0	0
100650	800	4.0	0
100650	615	4.0	0
100650	326	5.0	0
100650	515	4.0	0
100650	509	5.0	0
100650	497	5.0	0
100650	265	4.0	0
100650	17	5.0	0
100650	246	5.0	0
100650	25	3.0	0
100650	589	3.0	0
100650	457	3.0	0
100650	162	5.0	0
100650	165	4.0	0
100650	223	4.0	0
100650	527	5.0	0
100650	356	4.0	0
100650	318	4.0	0
100650	296	5.0	0
100650	590	4.0	0
100687	39444	3.5	0
100687	39231	0.5	0
100687	6874	4.0	0
100687	7147	4.5	0
100687	8970	3.5	0
100687	6870	2.5	0
100687	7158	3.5	0
100687	3911	4.0	0
100687	6711	4.5	0
100687	5902	4.0	0
100687	37729	3.5	0
100687	30812	4.5	0
100687	4306	4.5	0
100687	4262	3.0	0
100687	1090	4.0	0
100687	1276	5.0	0
100687	8958	4.5	0
100687	1222	4.0	0
100687	1197	4.5	0
100687	1207	5.0	0
100687	3198	4.5	0
100687	2028	3.0	0
100687	7139	2.0	0
100687	745	4.0	0
100687	6377	3.0	0
100687	7361	4.5	0
100687	36529	2.0	0
100687	5991	4.0	0
100687	3247	4.0	0
100687	5299	3.0	0
100687	5218	4.0	0
100687	3418	2.0	0
100687	1962	4.0	0
100687	471	5.0	0
100687	5989	4.0	0
100687	2011	3.0	0
100687	5650	3.0	0
100687	1097	4.0	0
100687	1095	4.0	0
100687	6001	4.0	0
100687	5313	2.0	0
100687	5349	3.0	0
100687	999	5.0	0
100687	5391	5.0	0
100687	150	4.0	0
100687	5459	2.0	0
100687	5548	3.0	0
100687	4082	4.0	0
100687	500	4.0	0
100687	5293	3.0	0
100687	2003	4.0	0
100687	1193	5.0	0
100687	1179	4.0	0
100687	4886	5.0	0
100687	1228	5.0	0
100687	2997	4.0	0
100687	720	5.0	0
100687	5464	4.0	0
100687	5445	4.0	0
100687	5378	3.0	0
100687	5442	2.0	0
100687	5080	1.0	0
100687	3527	5.0	0
100687	4022	4.0	0
100687	1580	5.0	0
100687	5013	4.0	0
100687	5010	4.0	0
100687	4995	3.0	0
100687	4993	2.0	0
100687	4226	4.0	0
100687	4034	4.0	0
100687	2762	5.0	0
100687	1240	4.0	0
100687	589	4.0	0
100687	3114	4.0	0
100687	1213	5.0	0
100687	920	2.0	0
100687	2580	5.0	0
100687	2150	2.0	0
100687	2023	2.0	0
100714	339	5.0	0
100714	308	4.0	0
100714	307	4.0	0
100714	306	4.0	0
100714	300	5.0	0
100714	296	5.0	0
100714	266	4.0	0
100714	265	4.0	0
100714	261	5.0	0
100714	260	5.0	0
100714	252	4.0	0
100714	249	3.0	0
100714	236	5.0	0
100714	232	5.0	0
100714	230	5.0	0
100714	225	4.0	0
100714	161	5.0	0
100714	153	4.0	0
100714	150	5.0	0
100714	132	4.0	0
100714	110	5.0	0
100714	28	5.0	0
100714	36	5.0	0
100714	30	4.0	0
100714	17	5.0	0
100747	185	4.0	0
100747	253	3.0	0
100747	32	4.0	0
100747	595	3.0	0
100747	329	2.0	0
100747	165	4.0	0
100747	161	5.0	0
100747	592	4.0	0
100747	296	5.0	0
100747	150	5.0	0
100782	527	3.5	0
100782	594	3.0	0
100782	2	2.5	0
100782	2987	1.5	0
100782	1206	1.5	0
100782	7153	4.0	0
100782	3793	4.0	0
100782	208	3.5	0
100782	5952	4.0	0
100782	4306	5.0	0
100782	3578	5.0	0
100782	1073	3.5	0
100782	2628	5.0	0
100782	4993	4.0	0
100782	1721	4.5	0
100782	1580	4.0	0
100782	367	2.0	0
100782	597	3.0	0
100782	500	3.0	0
100782	316	4.0	0
100782	2762	3.0	0
100782	364	4.0	0
100782	595	5.0	0
100782	648	3.5	0
100782	377	4.0	0
100782	1196	4.5	0
100782	2571	5.0	0
100782	588	4.5	0
100782	780	4.0	0
100782	1210	4.5	0
100782	1	4.0	0
100782	260	4.5	0
100782	356	3.5	0
100782	64614	5.0	0
100782	4308	5.0	0
100782	7143	5.0	0
100782	78264	3.5	0
100782	78105	5.0	0
100782	72733	4.0	0
100782	3325	3.0	0
100782	53123	5.0	0
100782	4155	4.5	0
100782	1066	4.0	0
100782	30822	3.0	0
100782	2135	2.0	0
100782	1727	3.0	0
100782	4020	2.0	0
100782	7149	4.0	0
100782	28	4.0	0
100782	1281	4.0	0
100782	2805	2.5	0
100782	1411	2.5	0
100794	3238	1.0	0
100794	2541	3.0	0
100794	2433	3.0	0
100794	2710	3.0	0
100794	2699	1.0	0
100794	2683	3.0	0
100794	3316	2.0	0
100794	3879	2.0	0
100794	3623	4.0	0
100794	3755	5.0	0
100794	3555	4.0	0
100794	3452	5.0	0
100794	3994	3.0	0
100794	3996	5.0	0
100794	3972	5.0	0
100794	3552	4.0	0
100794	1914	3.0	0
100794	1233	4.0	0
100794	1193	4.0	0
100794	66	2.0	0
100795	1359	1.0	0
100795	1367	1.0	0
100795	1061	2.0	0
100795	613	1.0	0
100795	467	3.0	0
100795	839	2.0	0
100795	830	2.0	0
100795	1356	3.0	0
100795	838	2.0	0
100795	711	2.0	0
100795	107	1.0	0
100795	12	1.0	0
100795	762	3.0	0
100795	783	2.0	0
100795	494	3.0	0
100795	376	3.0	0
100795	36	3.0	0
100795	780	3.0	0
100795	17	4.0	0
100801	338	3.0	0
100801	736	3.0	0
100801	32	3.0	0
100801	1032	3.0	0
100801	1023	3.0	0
100801	1019	3.0	0
100801	1025	3.0	0
100801	1022	3.0	0
100801	1029	3.0	0
100801	1027	3.0	0
100801	867	2.0	0
100801	189	4.0	0
100801	88	3.0	0
100801	212	3.0	0
100801	656	3.0	0
100801	219	5.0	0
100801	64	3.0	0
100801	205	4.0	0
100801	243	2.0	0
100801	609	3.0	0
100801	12	3.0	0
100801	569	3.0	0
100801	352	4.0	0
100801	54	3.0	0
100801	505	3.0	0
100801	74	4.0	0
100801	238	4.0	0
100801	460	3.0	0
100801	278	3.0	0
100801	340	4.0	0
100801	312	3.0	0
100801	89	4.0	0
100801	444	3.0	0
100801	521	3.0	0
100801	482	3.0	0
100801	275	4.0	0
100801	575	3.0	0
100801	378	3.0	0
100801	180	4.0	0
100801	57	4.0	0
100801	175	4.0	0
100801	239	2.0	0
100801	366	3.0	0
100801	259	3.0	0
100801	548	3.0	0
100801	538	5.0	0
100801	46	4.0	0
100801	653	4.0	0
100801	162	4.0	0
100801	93	3.0	0
100801	542	3.0	0
100801	537	4.0	0
100801	481	3.0	0
100801	524	4.0	0
100801	489	3.0	0
100801	688	3.0	0
100801	437	3.0	0
100801	24	5.0	0
100801	20	3.0	0
100801	3	3.0	0
100801	533	3.0	0
100801	195	4.0	0
100801	174	3.0	0
100801	382	3.0	0
100801	351	4.0	0
100801	514	5.0	0
100801	361	4.0	0
100801	289	4.0	0
100801	267	3.0	0
100801	383	3.0	0
100801	372	4.0	0
100801	532	4.0	0
100801	419	2.0	0
100801	345	4.0	0
100801	475	4.0	0
100801	170	3.0	0
100801	60	4.0	0
100801	543	3.0	0
100801	491	4.0	0
100801	529	4.0	0
100844	69844	3.5	0
100844	69606	3.5	0
100844	56286	4.0	0
100844	69640	4.0	0
100844	68659	4.0	0
100844	64969	3.5	0
100844	69069	3.5	0
100844	69526	3.5	0
100844	40819	4.5	0
100844	5608	4.0	0
100844	8874	4.5	0
100844	1080	4.5	0
100844	68554	3.5	0
100844	63131	4.5	0
100844	68791	3.0	0
100844	4975	5.0	0
100844	68319	3.5	0
100844	63082	3.5	0
100844	44195	4.0	0
100844	68205	4.0	0
100844	47200	3.5	0
100844	68358	4.5	0
100844	66934	5.0	0
100844	27878	4.0	0
100844	62155	3.5	0
100844	63062	4.0	0
100844	64839	4.5	0
100844	65130	3.5	0
100844	64030	3.0	0
100844	63992	3.0	0
100844	64716	3.0	0
100844	8482	5.0	0
100844	64620	5.0	0
100844	65601	3.0	0
100844	64983	3.5	0
100844	60684	4.5	0
100844	64614	4.0	0
100844	57464	4.5	0
100844	64957	4.0	0
100844	1136	4.5	0
100844	4308	5.0	0
100844	63853	4.0	0
100844	61323	4.0	0
100844	62394	3.0	0
100844	63436	3.0	0
100844	63113	4.0	0
100844	33004	4.0	0
100844	31685	3.5	0
100844	57640	3.5	0
100844	61697	3.0	0
100844	62081	3.5	0
100844	59026	4.5	0
100844	5666	4.5	0
100844	61350	2.5	0
100844	61132	4.0	0
100844	6709	3.5	0
100844	1367	3.5	0
100844	719	3.5	0
100844	3717	3.5	0
100844	1061	4.0	0
100844	431	4.0	0
100844	5502	3.0	0
100844	1120	3.5	0
100844	3755	3.5	0
100844	2455	4.0	0
100844	1339	4.0	0
100844	32587	4.5	0
100844	1747	3.5	0
100844	1748	4.5	0
100844	4246	3.5	0
100844	2167	3.0	0
100844	4878	4.5	0
100844	1909	3.0	0
100844	1201	4.0	0
100844	7438	2.5	0
100844	70	4.0	0
100844	6365	2.5	0
100844	1207	4.5	0
100844	1625	4.5	0
100844	6874	2.5	0
100900	2881	5.0	0
100900	2860	5.0	0
100900	2687	5.0	0
100900	2841	5.0	0
100900	2835	5.0	0
100900	2961	4.0	0
100900	1961	4.0	0
100900	1343	5.0	0
100900	2805	4.0	0
100900	1907	5.0	0
100958	3977	2.0	0
100958	81562	2.5	0
100958	111781	3.5	0
100958	34405	3.5	0
100958	102125	4.0	0
100958	85414	4.0	0
100958	97304	2.5	0
100958	76251	3.5	0
100958	106487	3.5	0
100958	115617	4.0	0
100958	112556	4.0	0
100958	780	3.5	0
100958	1580	3.5	0
100958	5349	3.5	0
100958	53125	3.5	0
100958	6333	4.0	0
100958	1240	3.5	0
100958	4306	3.5	0
100958	8644	4.0	0
100958	1	3.5	0
100958	86332	4.0	0
100958	98809	4.0	0
100958	3578	5.0	0
100958	73017	4.0	0
100958	1198	3.5	0
100958	50872	3.0	0
100958	59369	3.5	0
100958	8665	4.5	0
100958	5418	4.5	0
100958	79132	4.5	0
100958	72641	4.0	0
100958	110	3.0	0
100958	2028	4.5	0
100958	112852	4.5	0
100958	54286	4.5	0
100958	58559	4.5	0
100958	122886	5.0	0
100958	122904	2.0	0
100958	134130	5.0	0
100958	6539	4.0	0
100958	1196	4.0	0
100958	5952	4.0	0
100958	7153	4.0	0
100958	318	5.0	0
100958	2571	4.0	0
101017	611	2.0	0
101017	1374	3.0	0
101017	1270	3.0	0
101017	1097	3.0	0
101017	260	3.0	0
101017	1200	5.0	0
101017	924	1.0	0
101017	29	5.0	0
101017	32	4.0	0
101017	1214	4.0	0
101017	1199	5.0	0
101017	2010	1.0	0
101017	750	5.0	0
101017	1722	1.0	0
101017	597	2.0	0
101017	353	4.0	0
101017	587	2.0	0
101017	215	5.0	0
101017	1721	2.0	0
101017	2657	5.0	0
101017	70	3.0	0
101017	2167	4.0	0
101017	1345	3.0	0
101017	2118	5.0	0
101017	1219	4.0	0
101017	3489	1.0	0
101017	3052	3.0	0
101017	253	4.0	0
101017	2628	2.0	0
101017	1274	4.0	0
101017	1639	4.0	0
101017	1073	5.0	0
101017	653	1.0	0
101017	367	4.0	0
101017	317	2.0	0
101017	608	5.0	0
101017	296	5.0	0
101017	1748	5.0	0
101017	1617	5.0	0
101017	1260	3.0	0
101017	541	5.0	0
101017	2571	5.0	0
101017	2959	5.0	0
101017	3081	4.0	0
101017	2762	5.0	0
101017	2700	5.0	0
101017	2906	1.0	0
101017	2692	5.0	0
101017	24	1.0	0
101017	2723	3.0	0
101017	2716	4.0	0
101017	3408	2.0	0
101017	3113	1.0	0
101017	223	4.0	0
101017	2858	4.0	0
101017	1580	5.0	0
101017	500	1.0	0
101017	1197	3.0	0
101017	2389	3.0	0
101017	1210	2.0	0
101117	176101	4.5	0
101117	176751	4.0	0
101117	179819	4.5	0
101117	174727	4.5	0
101117	171763	3.5	0
101117	168492	4.0	0
101117	176371	5.0	0
101117	168250	5.0	0
101117	170697	3.5	0
101117	318	5.0	0
101161	4016	3.5	0
101161	2997	3.0	0
101161	539	3.0	0
101161	5992	3.0	0
101161	357	3.0	0
101161	2396	3.5	0
101161	2058	3.5	0
101161	5618	4.0	0
101161	2028	4.0	0
101161	356	4.5	0
101161	4019	4.0	0
101161	3147	4.5	0
101161	5013	3.0	0
101161	4741	4.5	0
101161	3967	3.5	0
101161	5995	4.5	0
101161	6870	4.0	0
101161	5377	4.0	0
101161	337	4.0	0
101161	5952	4.0	0
101161	7153	4.0	0
101161	4993	4.0	0
101161	1527	2.5	0
101161	1721	4.0	0
101161	1625	3.5	0
101161	1704	4.0	0
101161	1680	3.5	0
101161	3148	4.0	0
101161	4246	3.5	0
101161	3253	2.5	0
101161	3418	3.0	0
101161	2671	4.5	0
101161	4027	3.5	0
101161	783	3.5	0
101161	2054	2.0	0
101161	4022	2.5	0
101161	158	3.0	0
101161	4306	4.0	0
101161	3408	4.0	0
101186	296	5.0	0
101186	37830	4.5	0
101186	53953	4.5	0
101186	4673	3.5	0
101186	3484	3.5	0
101186	3981	3.5	0
101186	4446	3.5	0
101186	1590	4.0	0
101187	719	3.0	0
